W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
iterations: 10000000
learning_rate: 1e-07
user_data_representation: average
scale_factor_output: 1.2
batch_size: 64
allow_negative_data: True
use_permutations: True
movie_amount_limit: 0
labels_data_type: decimal
limit_permutations: 64
loss: Tensor("Add_6:0", shape=(), dtype=float32)
optimizer: <tensorflow.python.training.adam.AdamOptimizer object at 0x7f6e9986c710>
use_cache: True
hidden_layers: 3
[     23500] Acc: 0.3267 | Acc s/ns: 0.8234 | d_RMSE: 1.0610 | RMSE: 1.0610 | Loss: 22.5692 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23520] Acc: 0.3593 | Acc s/ns: 0.8111 | d_RMSE: 1.0629 | RMSE: 1.0629 | Loss: 24.4777 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23540] Acc: 0.3305 | Acc s/ns: 0.8124 | d_RMSE: 1.0618 | RMSE: 1.0618 | Loss: 22.5774 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23560] Acc: 0.3188 | Acc s/ns: 0.8128 | d_RMSE: 1.0610 | RMSE: 1.0610 | Loss: 30.9562 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23580] Acc: 0.3590 | Acc s/ns: 0.8129 | d_RMSE: 1.0587 | RMSE: 1.0587 | Loss: 22.3548 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23600] Acc: 0.3591 | Acc s/ns: 0.8121 | d_RMSE: 1.0609 | RMSE: 1.0609 | Loss: 22.6078 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23620] Acc: 0.3593 | Acc s/ns: 0.8108 | d_RMSE: 1.0619 | RMSE: 1.0619 | Loss: 24.5363 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23640] Acc: 0.3590 | Acc s/ns: 0.8130 | d_RMSE: 1.0632 | RMSE: 1.0632 | Loss: 26.0004 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23660] Acc: 0.3576 | Acc s/ns: 0.8229 | d_RMSE: 1.0586 | RMSE: 1.0586 | Loss: 25.0242 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23680] Acc: 0.3570 | Acc s/ns: 0.8267 | d_RMSE: 1.0597 | RMSE: 1.0597 | Loss: 28.0242 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23700] Acc: 0.3583 | Acc s/ns: 0.8186 | d_RMSE: 1.0606 | RMSE: 1.0606 | Loss: 23.6574 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23720] Acc: 0.3586 | Acc s/ns: 0.8176 | d_RMSE: 1.0581 | RMSE: 1.0581 | Loss: 28.4456 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23740] Acc: 0.3165 | Acc s/ns: 0.8209 | d_RMSE: 1.0634 | RMSE: 1.0634 | Loss: 25.7397 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23760] Acc: 0.3574 | Acc s/ns: 0.8246 | d_RMSE: 1.0587 | RMSE: 1.0587 | Loss: 19.0786 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23780] Acc: 0.3561 | Acc s/ns: 0.8290 | d_RMSE: 1.0594 | RMSE: 1.0594 | Loss: 25.6490 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23800] Acc: 0.3557 | Acc s/ns: 0.8305 | d_RMSE: 1.0588 | RMSE: 1.0588 | Loss: 30.1409 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23820] Acc: 0.3571 | Acc s/ns: 0.8289 | d_RMSE: 1.0634 | RMSE: 1.0634 | Loss: 25.0926 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23840] Acc: 0.3569 | Acc s/ns: 0.8276 | d_RMSE: 1.0593 | RMSE: 1.0593 | Loss: 26.9568 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23860] Acc: 0.3234 | Acc s/ns: 0.8160 | d_RMSE: 1.0590 | RMSE: 1.0590 | Loss: 23.9910 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23880] Acc: 0.3587 | Acc s/ns: 0.8151 | d_RMSE: 1.0611 | RMSE: 1.0611 | Loss: 26.0808 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23900] Acc: 0.3582 | Acc s/ns: 0.8197 | d_RMSE: 1.0589 | RMSE: 1.0589 | Loss: 27.3246 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23920] Acc: 0.3198 | Acc s/ns: 0.8276 | d_RMSE: 1.0665 | RMSE: 1.0665 | Loss: 24.8561 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23940] Acc: 0.3286 | Acc s/ns: 0.8243 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 26.8710 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23960] Acc: 0.3319 | Acc s/ns: 0.8225 | d_RMSE: 1.0583 | RMSE: 1.0583 | Loss: 19.8620 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     23980] Acc: 0.3232 | Acc s/ns: 0.8263 | d_RMSE: 1.0597 | RMSE: 1.0597 | Loss: 27.8303 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24000] Acc: 0.3459 | Acc s/ns: 0.8273 | d_RMSE: 1.0612 | RMSE: 1.0612 | Loss: 25.5988 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24020] Acc: 0.3261 | Acc s/ns: 0.8256 | d_RMSE: 1.0617 | RMSE: 1.0617 | Loss: 23.4434 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24040] Acc: 0.3210 | Acc s/ns: 0.8244 | d_RMSE: 1.0626 | RMSE: 1.0626 | Loss: 22.9519 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24060] Acc: 0.3353 | Acc s/ns: 0.8165 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 22.4244 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24080] Acc: 0.3277 | Acc s/ns: 0.8166 | d_RMSE: 1.0600 | RMSE: 1.0600 | Loss: 21.7436 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24100] Acc: 0.3582 | Acc s/ns: 0.8210 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 27.3975 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24120] Acc: 0.3586 | Acc s/ns: 0.8169 | d_RMSE: 1.0598 | RMSE: 1.0598 | Loss: 22.3215 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24140] Acc: 0.3237 | Acc s/ns: 0.8173 | d_RMSE: 1.0588 | RMSE: 1.0588 | Loss: 18.0084 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24160] Acc: 0.3597 | Acc s/ns: 0.8087 | d_RMSE: 1.0596 | RMSE: 1.0596 | Loss: 29.4496 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24180] Acc: 0.3107 | Acc s/ns: 0.8080 | d_RMSE: 1.0631 | RMSE: 1.0631 | Loss: 23.9513 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24200] Acc: 0.3613 | Acc s/ns: 0.7967 | d_RMSE: 1.0619 | RMSE: 1.0619 | Loss: 26.8357 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24220] Acc: 0.3276 | Acc s/ns: 0.7987 | d_RMSE: 1.0602 | RMSE: 1.0602 | Loss: 18.5576 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24240] Acc: 0.3341 | Acc s/ns: 0.8057 | d_RMSE: 1.0604 | RMSE: 1.0604 | Loss: 25.6865 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24260] Acc: 0.3439 | Acc s/ns: 0.8106 | d_RMSE: 1.0589 | RMSE: 1.0589 | Loss: 24.9730 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24280] Acc: 0.3309 | Acc s/ns: 0.8065 | d_RMSE: 1.0619 | RMSE: 1.0619 | Loss: 22.6217 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24300] Acc: 0.3395 | Acc s/ns: 0.7941 | d_RMSE: 1.0593 | RMSE: 1.0593 | Loss: 21.9950 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24320] Acc: 0.3413 | Acc s/ns: 0.7764 | d_RMSE: 1.0608 | RMSE: 1.0608 | Loss: 24.9312 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24340] Acc: 0.3295 | Acc s/ns: 0.7959 | d_RMSE: 1.0603 | RMSE: 1.0603 | Loss: 22.5243 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24360] Acc: 0.3075 | Acc s/ns: 0.8096 | d_RMSE: 1.0653 | RMSE: 1.0653 | Loss: 26.6991 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24380] Acc: 0.3601 | Acc s/ns: 0.8059 | d_RMSE: 1.0606 | RMSE: 1.0606 | Loss: 24.1014 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24400] Acc: 0.3378 | Acc s/ns: 0.8069 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 26.0350 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24420] Acc: 0.3416 | Acc s/ns: 0.7894 | d_RMSE: 1.0603 | RMSE: 1.0603 | Loss: 28.7970 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24440] Acc: 0.3345 | Acc s/ns: 0.8361 | d_RMSE: 1.0649 | RMSE: 1.0649 | Loss: 24.1533 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24460] Acc: 0.3349 | Acc s/ns: 0.8020 | d_RMSE: 1.0607 | RMSE: 1.0607 | Loss: 23.2090 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24480] Acc: 0.3318 | Acc s/ns: 0.8031 | d_RMSE: 1.0587 | RMSE: 1.0587 | Loss: 22.5195 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24500] Acc: 0.3420 | Acc s/ns: 0.8000 | d_RMSE: 1.0586 | RMSE: 1.0586 | Loss: 24.3530 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24520] Acc: 0.3216 | Acc s/ns: 0.8010 | d_RMSE: 1.0621 | RMSE: 1.0621 | Loss: 23.4825 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24540] Acc: 0.3345 | Acc s/ns: 0.7825 | d_RMSE: 1.0594 | RMSE: 1.0594 | Loss: 22.6785 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24560] Acc: 0.3437 | Acc s/ns: 0.7558 | d_RMSE: 1.0613 | RMSE: 1.0613 | Loss: 19.3008 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24580] Acc: 0.3372 | Acc s/ns: 0.8380 | d_RMSE: 1.0647 | RMSE: 1.0647 | Loss: 20.8847 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24600] Acc: 0.3350 | Acc s/ns: 0.8379 | d_RMSE: 1.0631 | RMSE: 1.0631 | Loss: 29.7000 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24620] Acc: 0.3278 | Acc s/ns: 0.8376 | d_RMSE: 1.0598 | RMSE: 1.0598 | Loss: 24.4904 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24640] Acc: 0.3272 | Acc s/ns: 0.8378 | d_RMSE: 1.0584 | RMSE: 1.0584 | Loss: 27.2070 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24660] Acc: 0.3442 | Acc s/ns: 0.8065 | d_RMSE: 1.0587 | RMSE: 1.0587 | Loss: 23.8081 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24680] Acc: 0.3307 | Acc s/ns: 0.8377 | d_RMSE: 1.0588 | RMSE: 1.0588 | Loss: 28.3526 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24700] Acc: 0.3256 | Acc s/ns: 0.8376 | d_RMSE: 1.0603 | RMSE: 1.0603 | Loss: 22.2255 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24720] Acc: 0.3297 | Acc s/ns: 0.8103 | d_RMSE: 1.0586 | RMSE: 1.0586 | Loss: 21.9919 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24740] Acc: 0.3336 | Acc s/ns: 0.8121 | d_RMSE: 1.0579 | RMSE: 1.0579 | Loss: 26.3193 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24760] Acc: 0.3454 | Acc s/ns: 0.8131 | d_RMSE: 1.0582 | RMSE: 1.0582 | Loss: 19.8864 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24780] Acc: 0.3396 | Acc s/ns: 0.8061 | d_RMSE: 1.0593 | RMSE: 1.0593 | Loss: 24.3717 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24800] Acc: 0.3400 | Acc s/ns: 0.7974 | d_RMSE: 1.0597 | RMSE: 1.0597 | Loss: 21.5087 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24820] Acc: 0.3255 | Acc s/ns: 0.8092 | d_RMSE: 1.0644 | RMSE: 1.0644 | Loss: 20.2353 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24840] Acc: 0.3321 | Acc s/ns: 0.8032 | d_RMSE: 1.0576 | RMSE: 1.0576 | Loss: 20.4261 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24860] Acc: 0.3605 | Acc s/ns: 0.8025 | d_RMSE: 1.0578 | RMSE: 1.0578 | Loss: 22.5707 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24880] Acc: 0.3383 | Acc s/ns: 0.8024 | d_RMSE: 1.0575 | RMSE: 1.0575 | Loss: 24.2469 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24900] Acc: 0.3396 | Acc s/ns: 0.8090 | d_RMSE: 1.0577 | RMSE: 1.0577 | Loss: 31.4932 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24920] Acc: 0.3321 | Acc s/ns: 0.8026 | d_RMSE: 1.0599 | RMSE: 1.0599 | Loss: 21.7250 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24940] Acc: 0.3171 | Acc s/ns: 0.8374 | d_RMSE: 1.0612 | RMSE: 1.0612 | Loss: 21.1022 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24960] Acc: 0.3264 | Acc s/ns: 0.8369 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 18.4738 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     24980] Acc: 0.3268 | Acc s/ns: 0.8372 | d_RMSE: 1.0589 | RMSE: 1.0589 | Loss: 27.1012 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     25000] Acc: 0.3150 | Acc s/ns: 0.8375 | d_RMSE: 1.0620 | RMSE: 1.0620 | Loss: 21.5816 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     25020] Acc: 0.3373 | Acc s/ns: 0.8377 | d_RMSE: 1.0584 | RMSE: 1.0584 | Loss: 20.9573 |   | B. acc: 0.3622 | B. s/ns: 0.8380 | B. RMSE: 1.0571
[     25040] Acc: 0.3396 | Acc s/ns: 0.8381 | d_RMSE: 1.0593 | RMSE: 1.0593 | Loss: 28.0223 |   | B. acc: 0.3622 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25060] Acc: 0.3415 | Acc s/ns: 0.8072 | d_RMSE: 1.0579 | RMSE: 1.0579 | Loss: 23.7469 |   | B. acc: 0.3622 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25080] Acc: 0.3172 | Acc s/ns: 0.8376 | d_RMSE: 1.0602 | RMSE: 1.0602 | Loss: 27.3461 |   | B. acc: 0.3622 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25100] Acc: 0.3624 | Acc s/ns: 0.7857 | d_RMSE: 1.0607 | RMSE: 1.0607 | Loss: 24.7289 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25120] Acc: 0.3249 | Acc s/ns: 0.7905 | d_RMSE: 1.0596 | RMSE: 1.0596 | Loss: 22.2712 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25140] Acc: 0.3342 | Acc s/ns: 0.8377 | d_RMSE: 1.0574 | RMSE: 1.0574 | Loss: 23.4487 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25160] Acc: 0.3465 | Acc s/ns: 0.8375 | d_RMSE: 1.0597 | RMSE: 1.0597 | Loss: 26.8252 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25180] Acc: 0.3396 | Acc s/ns: 0.8376 | d_RMSE: 1.0603 | RMSE: 1.0603 | Loss: 20.2056 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25200] Acc: 0.3425 | Acc s/ns: 0.8367 | d_RMSE: 1.0582 | RMSE: 1.0582 | Loss: 18.8955 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25220] Acc: 0.3297 | Acc s/ns: 0.8375 | d_RMSE: 1.0599 | RMSE: 1.0599 | Loss: 24.6734 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25240] Acc: 0.3262 | Acc s/ns: 0.8376 | d_RMSE: 1.0597 | RMSE: 1.0597 | Loss: 21.3034 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25260] Acc: 0.3344 | Acc s/ns: 0.8378 | d_RMSE: 1.0590 | RMSE: 1.0590 | Loss: 17.2176 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25280] Acc: 0.3611 | Acc s/ns: 0.7969 | d_RMSE: 1.0583 | RMSE: 1.0583 | Loss: 22.0622 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25300] Acc: 0.3607 | Acc s/ns: 0.8010 | d_RMSE: 1.0589 | RMSE: 1.0589 | Loss: 24.4018 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25320] Acc: 0.3297 | Acc s/ns: 0.8376 | d_RMSE: 1.0600 | RMSE: 1.0600 | Loss: 26.9041 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25340] Acc: 0.3154 | Acc s/ns: 0.8126 | d_RMSE: 1.0614 | RMSE: 1.0614 | Loss: 20.8811 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25360] Acc: 0.3588 | Acc s/ns: 0.8146 | d_RMSE: 1.0590 | RMSE: 1.0590 | Loss: 19.3638 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25380] Acc: 0.3582 | Acc s/ns: 0.8202 | d_RMSE: 1.0581 | RMSE: 1.0581 | Loss: 30.6904 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25400] Acc: 0.3585 | Acc s/ns: 0.8171 | d_RMSE: 1.0619 | RMSE: 1.0619 | Loss: 20.2957 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25420] Acc: 0.3578 | Acc s/ns: 0.8220 | d_RMSE: 1.0625 | RMSE: 1.0625 | Loss: 21.4643 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25440] Acc: 0.3587 | Acc s/ns: 0.8137 | d_RMSE: 1.0576 | RMSE: 1.0576 | Loss: 20.6280 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25460] Acc: 0.3522 | Acc s/ns: 0.8376 | d_RMSE: 1.0576 | RMSE: 1.0576 | Loss: 22.1164 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25480] Acc: 0.3202 | Acc s/ns: 0.8380 | d_RMSE: 1.0596 | RMSE: 1.0596 | Loss: 27.4137 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25500] Acc: 0.3618 | Acc s/ns: 0.7919 | d_RMSE: 1.0582 | RMSE: 1.0582 | Loss: 21.8822 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571
[     25520] Acc: 0.3602 | Acc s/ns: 0.8066 | d_RMSE: 1.0571 | RMSE: 1.0571 | Loss: 23.4894 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0571 GOOD
[     25540] Acc: 0.3597 | Acc s/ns: 0.8090 | d_RMSE: 1.0569 | RMSE: 1.0569 | Loss: 26.6853 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569 GOOD
[     25560] Acc: 0.3599 | Acc s/ns: 0.8074 | d_RMSE: 1.0569 | RMSE: 1.0569 | Loss: 25.1783 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25580] Acc: 0.3035 | Acc s/ns: 0.8375 | d_RMSE: 1.0630 | RMSE: 1.0630 | Loss: 23.6505 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25600] Acc: 0.3042 | Acc s/ns: 0.8372 | d_RMSE: 1.0611 | RMSE: 1.0611 | Loss: 30.6394 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25620] Acc: 0.3617 | Acc s/ns: 0.7948 | d_RMSE: 1.0576 | RMSE: 1.0576 | Loss: 17.2213 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25640] Acc: 0.3356 | Acc s/ns: 0.8368 | d_RMSE: 1.0573 | RMSE: 1.0573 | Loss: 18.9430 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25660] Acc: 0.3307 | Acc s/ns: 0.8333 | d_RMSE: 1.0588 | RMSE: 1.0588 | Loss: 26.4784 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25680] Acc: 0.3373 | Acc s/ns: 0.8308 | d_RMSE: 1.0584 | RMSE: 1.0584 | Loss: 29.8270 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25700] Acc: 0.3385 | Acc s/ns: 0.8312 | d_RMSE: 1.0583 | RMSE: 1.0583 | Loss: 20.0256 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25720] Acc: 0.3445 | Acc s/ns: 0.8314 | d_RMSE: 1.0601 | RMSE: 1.0601 | Loss: 21.0921 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25740] Acc: 0.3468 | Acc s/ns: 0.8319 | d_RMSE: 1.0590 | RMSE: 1.0590 | Loss: 26.1256 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25760] Acc: 0.3462 | Acc s/ns: 0.8292 | d_RMSE: 1.0587 | RMSE: 1.0587 | Loss: 20.9317 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25780] Acc: 0.3398 | Acc s/ns: 0.8280 | d_RMSE: 1.0613 | RMSE: 1.0613 | Loss: 23.2378 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25800] Acc: 0.3428 | Acc s/ns: 0.8206 | d_RMSE: 1.0607 | RMSE: 1.0607 | Loss: 22.5729 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25820] Acc: 0.3513 | Acc s/ns: 0.8309 | d_RMSE: 1.0623 | RMSE: 1.0623 | Loss: 20.7350 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25840] Acc: 0.3539 | Acc s/ns: 0.8291 | d_RMSE: 1.0614 | RMSE: 1.0614 | Loss: 18.1595 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25860] Acc: 0.3514 | Acc s/ns: 0.8282 | d_RMSE: 1.0595 | RMSE: 1.0595 | Loss: 21.9246 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25880] Acc: 0.3480 | Acc s/ns: 0.8281 | d_RMSE: 1.0592 | RMSE: 1.0592 | Loss: 19.1070 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25900] Acc: 0.3518 | Acc s/ns: 0.8210 | d_RMSE: 1.0594 | RMSE: 1.0594 | Loss: 22.9267 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
[     25920] Acc: 0.3458 | Acc s/ns: 0.8236 | d_RMSE: 1.0610 | RMSE: 1.0610 | Loss: 25.4738 |   | B. acc: 0.3624 | B. s/ns: 0.8381 | B. RMSE: 1.0569
